strain	strain_name	date	country	host	genotype	subgenotype
KF214674	None	1963-XX-XX	India	Homo sapiens	C	None
KF214675	None	1963-XX-XX	India	Homo sapiens	C	None
KF214676	None	1963-XX-XX	India	Homo sapiens	C	None
KF214677	None	1963-XX-XX	India	Homo sapiens	C	None
AB981580	None	2009-07-25	Japan:Tokyo	Homo sapiens	C	C2
KP027477	None	2011-06-05	China	Homo sapiens	C	None
KM359441	None	2007-XX-XX	Argentina	None	C	C2
KM999990	None	2013-11-XX	Thailand	Homo sapiens	C	C1
KM999991	None	2013-11-XX	China	Homo sapiens	C	C2
KM999992	None	2013-11-XX	Philippines	Homo sapiens	C	C5
KM999993	None	2013-11-XX	Indonesia	Homo sapiens	C	C6
KP017266	None	2013-11-XX	India	Homo sapiens	C	C1
KP017267	None	2013-11-XX	Hong Kong	Homo sapiens	C	C1
KP017268	None	2013-11-XX	China	Homo sapiens	C	C1
KP017269	None	2013-11-XX	Japan	Homo sapiens	C	C2
KP017270	None	2013-11-XX	South Korea	Homo sapiens	C	C2
KP017271	None	2013-11-XX	Malaysia	Homo sapiens	C	C2
KP017272	None	2013-11-XX	Taiwan	Homo sapiens	C	C2
KM359477	None	2000-XX-XX	Taiwan	Homo sapiens	C	None
KM229703	None	2014-03-28	China	Homo sapiens	C	None
AB931170	None	2011-06-15	Japan:Fukushima	Homo sapiens	C	None
AB931171	None	2011-06-27	Japan:Fukushima	Homo sapiens	C	None
AB971714	None	2010-12-15	Japan:Kagoshima	Homo sapiens	C	C2
AB971715	None	2011-02-17	Japan:Kagoshima	Homo sapiens	C	C2
KF779242	None	2004-XX-XX	USA	None	C	None
KF779300	None	2002-XX-XX	USA	None	C	C1
KF779327	None	2001-XX-XX	USA	None	C	C3
KM213033	None	2012-08-02	China	Homo sapiens	C	None
KM213037	None	2012-08-02	China	Homo sapiens	C	None
KJ803753	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803754	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803757	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803759	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803760	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803761	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803762	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803765	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803766	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803767	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803769	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803770	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803772	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803774	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803776	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803777	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803779	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803780	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803785	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803788	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803790	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803792	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803793	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803794	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803798	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803799	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803800	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803803	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803804	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803809	None	2012-XX-XX	Malaysia	Homo sapiens	C	None
KJ803810	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803811	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803813	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803814	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803815	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803818	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803822	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803823	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KJ803826	None	2013-XX-XX	Malaysia	Homo sapiens	C	None
KC774243	None	2012-04-01	China	Homo sapiens	C	None
KC774244	None	2012-04-01	China	Homo sapiens	C	None
KC774245	None	2012-04-01	China	Homo sapiens	C	None
KC774246	None	2012-04-01	China	Homo sapiens	C	None
KC774247	None	2012-04-01	China	Homo sapiens	C	None
KC774248	None	2012-04-01	China	Homo sapiens	C	None
KC774249	None	2012-04-01	China	Homo sapiens	C	None
KC774250	None	2012-04-01	China	Homo sapiens	C	None
KC774251	None	2012-04-01	China	Homo sapiens	C	None
KC774252	None	2012-04-01	China	Homo sapiens	C	None
KC774253	None	2012-04-01	China	Homo sapiens	C	None
KC774254	None	2012-04-01	China	Homo sapiens	C	None
KC774255	None	2012-04-01	China	Homo sapiens	C	None
KC774256	None	2012-04-01	China	Homo sapiens	C	None
KC774257	None	2012-04-01	China	Homo sapiens	C	None
KC774258	None	2012-04-01	China	Homo sapiens	C	None
KC774259	None	2012-04-01	China	Homo sapiens	C	None
KC774260	None	2012-04-01	China	Homo sapiens	C	None
KC774261	None	2012-04-01	China	Homo sapiens	C	None
KC774262	None	2012-04-01	China	Homo sapiens	C	None
KC774263	None	2012-04-01	China	Homo sapiens	C	None
KC774264	None	2012-04-01	China	Homo sapiens	C	None
KC774265	None	2012-04-01	China	Homo sapiens	C	None
KC774266	None	2012-04-01	China	Homo sapiens	C	None
KC774267	None	2012-04-01	China	Homo sapiens	C	None
KC774268	None	2012-04-01	China	Homo sapiens	C	None
KC774269	None	2012-04-01	China	Homo sapiens	C	None
KC774270	None	2012-04-01	China	Homo sapiens	C	None
KC774271	None	2012-04-01	China	Homo sapiens	C	None
KC774272	None	2012-04-01	China	Homo sapiens	C	None
KC774273	None	2012-04-01	China	Homo sapiens	C	None
KC774274	None	2012-04-01	China	Homo sapiens	C	None
KC774275	None	2012-04-01	China	Homo sapiens	C	None
KC774276	None	2012-04-01	China	Homo sapiens	C	None
KC774277	None	2012-04-01	China	Homo sapiens	C	None
KC774278	None	2012-04-01	China	Homo sapiens	C	None
KC774279	None	2012-04-01	China	Homo sapiens	C	None
KC774180	None	2012-04-01	China	Homo sapiens	C	None
KC774181	None	2012-04-01	China	Homo sapiens	C	None
KC774182	None	2012-04-01	China	Homo sapiens	C	None
KC774183	None	2012-04-01	China	Homo sapiens	C	None
KC774184	None	2012-04-01	China	Homo sapiens	C	None
KC774185	None	2012-04-01	China	Homo sapiens	C	None
KC774186	None	2012-04-01	China	Homo sapiens	C	None
KC774187	None	2012-04-01	China	Homo sapiens	C	None
KC774188	None	2012-04-01	China	Homo sapiens	C	None
KC774189	None	2012-04-01	China	Homo sapiens	C	None
KC774190	None	2012-04-01	China	Homo sapiens	C	None
KC774191	None	2012-04-01	China	Homo sapiens	C	None
KC774192	None	2012-04-01	China	Homo sapiens	C	None
KC774193	None	2012-04-01	China	Homo sapiens	C	None
KC774194	None	2012-04-01	China	Homo sapiens	C	None
KC774195	None	2012-04-01	China	Homo sapiens	C	None
KC774196	None	2012-04-01	China	Homo sapiens	C	None
KC774197	None	2012-04-01	China	Homo sapiens	C	None
KC774198	None	2012-04-01	China	Homo sapiens	C	None
KC774199	None	2012-04-01	China	Homo sapiens	C	None
KC774200	None	2012-04-01	China	Homo sapiens	C	None
KC774201	None	2012-04-01	China	Homo sapiens	C	None
KC774202	None	2012-04-01	China	Homo sapiens	C	None
KC774203	None	2012-04-01	China	Homo sapiens	C	None
KC774204	None	2012-04-01	China	Homo sapiens	C	None
KC774205	None	2012-04-01	China	Homo sapiens	C	None
KC774206	None	2012-04-01	China	Homo sapiens	C	None
KC774207	None	2012-04-01	China	Homo sapiens	C	None
KC774208	None	2012-04-01	China	Homo sapiens	C	None
KC774209	None	2012-04-01	China	Homo sapiens	C	None
KC774210	None	2012-04-01	China	Homo sapiens	C	None
KC774211	None	2012-04-01	China	Homo sapiens	C	None
KC774212	None	2012-04-01	China	Homo sapiens	C	None
KC774213	None	2012-04-01	China	Homo sapiens	C	None
KC774214	None	2012-04-01	China	Homo sapiens	C	None
KC774215	None	2012-04-01	China	Homo sapiens	C	None
KC774216	None	2012-04-01	China	Homo sapiens	C	None
KC774217	None	2012-04-01	China	Homo sapiens	C	None
KC774218	None	2012-04-01	China	Homo sapiens	C	None
KC774219	None	2012-04-01	China	Homo sapiens	C	None
KC774220	None	2012-04-01	China	Homo sapiens	C	None
KC774221	None	2012-04-01	China	Homo sapiens	C	None
KC774222	None	2012-04-01	China	Homo sapiens	C	None
KC774223	None	2012-04-01	China	Homo sapiens	C	None
KC774224	None	2012-04-01	China	Homo sapiens	C	None
KC774225	None	2012-04-01	China	Homo sapiens	C	None
KC774226	None	2012-04-01	China	Homo sapiens	C	None
KC774227	None	2012-04-01	China	Homo sapiens	C	None
KC774228	None	2012-04-01	China	Homo sapiens	C	None
KC774229	None	2012-04-01	China	Homo sapiens	C	None
KC774230	None	2012-04-01	China	Homo sapiens	C	None
KC774231	None	2012-04-01	China	Homo sapiens	C	None
KC774232	None	2012-04-01	China	Homo sapiens	C	None
KC774233	None	2012-04-01	China	Homo sapiens	C	None
KC774234	None	2012-04-01	China	Homo sapiens	C	None
KC774235	None	2012-04-01	China	Homo sapiens	C	None
KC774236	None	2012-04-01	China	Homo sapiens	C	None
KC774237	None	2012-04-01	China	Homo sapiens	C	None
KC774238	None	2012-04-01	China	Homo sapiens	C	None
KC774239	None	2012-04-01	China	Homo sapiens	C	None
KC774240	None	2012-04-01	China	Homo sapiens	C	None
KC774241	None	2012-04-01	China	Homo sapiens	C	None
KC774242	None	2012-04-01	China	Homo sapiens	C	None
KC774280	None	2012-04-01	China	Homo sapiens	C	None
KC774281	None	2012-04-01	China	Homo sapiens	C	None
KC774282	None	2012-04-01	China	Homo sapiens	C	None
KC774283	None	2012-04-01	China	Homo sapiens	C	None
KC774284	None	2012-04-01	China	Homo sapiens	C	None
KC774285	None	2012-04-01	China	Homo sapiens	C	None
KC774286	None	2012-04-01	China	Homo sapiens	C	None
KC774287	None	2012-04-01	China	Homo sapiens	C	None
KC774288	None	2012-04-01	China	Homo sapiens	C	None
KC774289	None	2012-04-01	China	Homo sapiens	C	None
KC774290	None	2012-04-01	China	Homo sapiens	C	None
KC774291	None	2012-04-01	China	Homo sapiens	C	None
KC774292	None	2012-04-01	China	Homo sapiens	C	None
KC774293	None	2012-04-01	China	Homo sapiens	C	None
KC774294	None	2012-04-01	China	Homo sapiens	C	None
KC774295	None	2012-04-01	China	Homo sapiens	C	None
KC774296	None	2012-04-01	China	Homo sapiens	C	None
KC774297	None	2012-04-01	China	Homo sapiens	C	None
KC774298	None	2012-04-01	China	Homo sapiens	C	None
KC774299	None	2012-04-01	China	Homo sapiens	C	None
KC774300	None	2012-04-01	China	Homo sapiens	C	None
KC774301	None	2012-04-01	China	Homo sapiens	C	None
KC774302	None	2012-04-01	China	Homo sapiens	C	None
KC774303	None	2012-04-01	China	Homo sapiens	C	None
KC774304	None	2012-04-01	China	Homo sapiens	C	None
KC774305	None	2012-04-01	China	Homo sapiens	C	None
KC774306	None	2012-04-01	China	Homo sapiens	C	None
KC774307	None	2012-04-01	China	Homo sapiens	C	None
KC774308	None	2012-04-01	China	Homo sapiens	C	None
KC774309	None	2012-04-01	China	Homo sapiens	C	None
KC774310	None	2012-04-01	China	Homo sapiens	C	None
KC774311	None	2012-04-01	China	Homo sapiens	C	None
KC774312	None	2012-04-01	China	Homo sapiens	C	None
KC774313	None	2012-04-01	China	Homo sapiens	C	None
KC774314	None	2012-04-01	China	Homo sapiens	C	None
KC774315	None	2012-04-01	China	Homo sapiens	C	None
KC774316	None	2012-04-01	China	Homo sapiens	C	None
KC774317	None	2012-04-01	China	Homo sapiens	C	None
KC774318	None	2012-04-01	China	Homo sapiens	C	None
KC774319	None	2012-04-01	China	Homo sapiens	C	None
KC774320	None	2012-04-01	China	Homo sapiens	C	None
KC774321	None	2012-04-01	China	Homo sapiens	C	None
KC774322	None	2012-04-01	China	Homo sapiens	C	None
KC774323	None	2012-04-01	China	Homo sapiens	C	None
KC774324	None	2012-04-01	China	Homo sapiens	C	None
KC774325	None	2012-04-01	China	Homo sapiens	C	None
KC774326	None	2012-04-01	China	Homo sapiens	C	None
KC774327	None	2012-04-01	China	Homo sapiens	C	None
KC774328	None	2012-04-01	China	Homo sapiens	C	None
KC774329	None	2012-04-01	China	Homo sapiens	C	None
KC774330	None	2012-04-01	China	Homo sapiens	C	None
KC774331	None	2012-04-01	China	Homo sapiens	C	None
KC774332	None	2012-04-01	China	Homo sapiens	C	None
KC774333	None	2012-04-01	China	Homo sapiens	C	None
KC774334	None	2012-04-01	China	Homo sapiens	C	None
KC774335	None	2012-04-01	China	Homo sapiens	C	None
KC774336	None	2012-04-01	China	Homo sapiens	C	None
KC774337	None	2012-04-01	China	Homo sapiens	C	None
KC774338	None	2012-04-01	China	Homo sapiens	C	None
KC774339	None	2012-04-01	China	Homo sapiens	C	None
KC774340	None	2012-04-01	China	Homo sapiens	C	None
KC774341	None	2012-04-01	China	Homo sapiens	C	None
KC774342	None	2012-04-01	China	Homo sapiens	C	None
KC774343	None	2012-04-01	China	Homo sapiens	C	None
KC774344	None	2012-04-01	China	Homo sapiens	C	None
KC774345	None	2012-04-01	China	Homo sapiens	C	None
KC774346	None	2012-04-01	China	Homo sapiens	C	None
KC774347	None	2012-04-01	China	Homo sapiens	C	None
KC774348	None	2012-04-01	China	Homo sapiens	C	None
KC774349	None	2012-04-01	China	Homo sapiens	C	None
KC774350	None	2012-04-01	China	Homo sapiens	C	None
KC774351	None	2012-04-01	China	Homo sapiens	C	None
KC774352	None	2012-04-01	China	Homo sapiens	C	None
KC774353	None	2012-04-01	China	Homo sapiens	C	None
KC774354	None	2012-04-01	China	Homo sapiens	C	None
KC774355	None	2012-04-01	China	Homo sapiens	C	None
KC774356	None	2012-04-01	China	Homo sapiens	C	None
KC774357	None	2012-04-01	China	Homo sapiens	C	None
KC774358	None	2012-04-01	China	Homo sapiens	C	None
KC774359	None	2012-04-01	China	Homo sapiens	C	None
KC774360	None	2012-04-01	China	Homo sapiens	C	None
KC774361	None	2012-04-01	China	Homo sapiens	C	None
KJ410489	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410491	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410492	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410493	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410494	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410495	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410496	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410498	None	2012-01-24	Hong Kong	Homo sapiens	C	C2
KJ410499	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410501	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410503	None	2012-01-24	Hong Kong	Homo sapiens	C	C2
KJ410504	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410505	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410506	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410508	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410510	None	2012-01-24	Hong Kong	Homo sapiens	C	C2
KJ410511	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410512	None	2012-01-24	Hong Kong	Homo sapiens	C	C2
KJ410513	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410514	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410515	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410518	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410519	None	2012-01-24	Hong Kong	Homo sapiens	C	C1
KJ410520	None	2012-01-24	Hong Kong	Homo sapiens	C	C2
KJ410521	None	2012-01-24	Hong Kong	Homo sapiens	C	C2
KJ598635	None	2011-02-02	China	Homo sapiens	C	None
KJ598636	None	2011-02-02	China	Homo sapiens	C	None
KJ598637	None	2011-02-02	China	Homo sapiens	C	None
KJ598638	None	2011-02-02	China	Homo sapiens	C	None
KJ598639	None	2011-02-02	China	Homo sapiens	C	None
KJ598640	None	2011-02-02	China	Homo sapiens	C	None
KJ598641	None	2011-02-02	China	Homo sapiens	C	None
KJ598642	None	2011-02-02	China	Homo sapiens	C	None
KJ598643	None	2011-02-02	China	Homo sapiens	C	None
KJ598644	None	2011-02-02	China	Homo sapiens	C	None
KJ598645	None	2011-02-02	China	Homo sapiens	C	None
KJ598646	None	2011-02-02	China	Homo sapiens	C	None
KJ598647	None	2011-02-02	China	Homo sapiens	C	None
KJ598648	None	2011-02-02	China	Homo sapiens	C	None
KJ598649	None	2011-02-02	China	Homo sapiens	C	None
KJ598650	None	2011-02-02	China	Homo sapiens	C	None
KJ598651	None	2011-02-02	China	Homo sapiens	C	None
KJ598652	None	2011-02-02	China	Homo sapiens	C	None
KJ598653	None	2011-02-02	China	Homo sapiens	C	None
KJ598654	None	2011-02-02	China	Homo sapiens	C	None
KJ598655	None	2011-02-02	China	Homo sapiens	C	None
KJ598656	None	2011-02-02	China	Homo sapiens	C	None
KJ598657	None	2011-02-02	China	Homo sapiens	C	None
KJ598658	None	2011-02-02	China	Homo sapiens	C	None
KJ598659	None	2011-02-02	China	Homo sapiens	C	None
KJ598660	None	2011-02-02	China	Homo sapiens	C	None
KJ598661	None	2011-02-02	China	Homo sapiens	C	None
KJ598662	None	2011-02-02	China	Homo sapiens	C	None
KJ598663	None	2011-02-02	China	Homo sapiens	C	None
KJ598664	None	2011-02-02	China	Homo sapiens	C	None
KJ598665	None	2011-02-02	China	Homo sapiens	C	None
KJ598666	None	2011-02-02	China	Homo sapiens	C	None
KJ598667	None	2011-02-02	China	Homo sapiens	C	None
KJ598668	None	2011-02-02	China	Homo sapiens	C	None
KJ598669	None	2011-02-02	China	Homo sapiens	C	None
KJ598670	None	2011-02-02	China	Homo sapiens	C	None
KJ598671	None	2011-02-02	China	Homo sapiens	C	None
KJ598672	None	2011-02-02	China	Homo sapiens	C	None
KJ598673	None	2011-02-02	China	Homo sapiens	C	None
KJ598674	None	2011-02-02	China	Homo sapiens	C	None
KJ598675	None	2011-02-02	China	Homo sapiens	C	None
KJ598676	None	2011-02-02	China	Homo sapiens	C	None
KJ598677	None	2011-02-02	China	Homo sapiens	C	None
KJ598678	None	2011-02-02	China	Homo sapiens	C	None
KJ598679	None	2011-02-02	China	Homo sapiens	C	None
KJ598680	None	2011-02-02	China	Homo sapiens	C	None
KJ598681	None	2011-02-02	China	Homo sapiens	C	None
KJ598682	None	2011-02-02	China	Homo sapiens	C	None
KJ598683	None	2011-02-02	China	Homo sapiens	C	None
KJ598684	None	2011-02-02	China	Homo sapiens	C	None
KJ598685	None	2011-02-02	China	Homo sapiens	C	None
KJ598686	None	2011-02-02	China	Homo sapiens	C	None
KJ598687	None	2011-02-02	China	Homo sapiens	C	None
KJ598688	None	2011-02-02	China	Homo sapiens	C	None
KJ598689	None	2011-02-02	China	Homo sapiens	C	None
KJ598690	None	2011-02-02	China	Homo sapiens	C	None
KJ598691	None	2011-02-02	China	Homo sapiens	C	None
KJ598692	None	2011-02-02	China	Homo sapiens	C	None
KJ598693	None	2011-02-02	China	Homo sapiens	C	None
KJ598694	None	2011-02-02	China	Homo sapiens	C	None
KJ598695	None	2011-02-02	China	Homo sapiens	C	None
KJ598696	None	2011-02-02	China	Homo sapiens	C	None
KJ598697	None	2011-02-02	China	Homo sapiens	C	None
KJ598698	None	2011-02-02	China	Homo sapiens	C	None
KJ598699	None	2011-02-02	China	Homo sapiens	C	None
KJ598700	None	2011-02-02	China	Homo sapiens	C	None
KJ598701	None	2011-02-02	China	Homo sapiens	C	None
KJ598702	None	2011-02-02	China	Homo sapiens	C	None
KJ598703	None	2011-02-02	China	Homo sapiens	C	None
KJ598704	None	2011-02-02	China	Homo sapiens	C	None
KJ598705	None	2011-02-02	China	Homo sapiens	C	None
KJ598706	None	2011-02-02	China	Homo sapiens	C	None
KJ598707	None	2011-02-02	China	Homo sapiens	C	None
KJ598708	None	2011-02-02	China	Homo sapiens	C	None
KJ598709	None	2011-02-02	China	Homo sapiens	C	None
KJ598710	None	2011-02-02	China	Homo sapiens	C	None
KJ598711	None	2011-02-02	China	Homo sapiens	C	None
KJ598712	None	2011-02-02	China	Homo sapiens	C	None
KJ598713	None	2011-02-02	China	Homo sapiens	C	None
KJ598714	None	2011-02-02	China	Homo sapiens	C	None
KJ598715	None	2011-02-02	China	Homo sapiens	C	None
KJ598716	None	2011-02-02	China	Homo sapiens	C	None
KJ598717	None	2011-02-02	China	Homo sapiens	C	None
KJ598718	None	2011-02-02	China	Homo sapiens	C	None
KJ598719	None	2011-02-02	China	Homo sapiens	C	None
KJ598720	None	2011-02-02	China	Homo sapiens	C	None
KJ598721	None	2011-02-02	China	Homo sapiens	C	None
KJ598722	None	2011-02-02	China	Homo sapiens	C	None
KJ598723	None	2011-02-02	China	Homo sapiens	C	None
KJ598724	None	2011-02-02	China	Homo sapiens	C	None
KJ598725	None	2011-02-02	China	Homo sapiens	C	None
KJ598726	None	2011-02-02	China	Homo sapiens	C	None
KJ598727	None	2011-02-02	China	Homo sapiens	C	None
KJ598728	None	2011-02-02	China	Homo sapiens	C	None
KJ598729	None	2011-02-02	China	Homo sapiens	C	None
KJ598730	None	2011-02-02	China	Homo sapiens	C	None
KJ598731	None	2011-02-02	China	Homo sapiens	C	None
KJ598732	None	2011-02-02	China	Homo sapiens	C	None
KJ598733	None	2011-02-02	China	Homo sapiens	C	None
KJ598734	None	2011-02-02	China	Homo sapiens	C	None
KJ598735	None	2011-02-02	China	Homo sapiens	C	None
KJ598736	None	2011-02-02	China	Homo sapiens	C	None
KJ598737	None	2011-02-02	China	Homo sapiens	C	None
KJ598738	None	2011-02-02	China	Homo sapiens	C	None
KJ598739	None	2011-02-02	China	Homo sapiens	C	None
KJ598740	None	2011-02-02	China	Homo sapiens	C	None
KJ598741	None	2011-02-02	China	Homo sapiens	C	None
KJ598742	None	2011-02-02	China	Homo sapiens	C	None
KJ598743	None	2011-02-02	China	Homo sapiens	C	None
KJ598744	None	2011-02-02	China	Homo sapiens	C	None
KJ598745	None	2011-02-02	China	Homo sapiens	C	None
KJ598746	None	2011-02-02	China	Homo sapiens	C	None
KJ598747	None	2011-02-02	China	Homo sapiens	C	None
KJ598748	None	2011-02-02	China	Homo sapiens	C	None
KJ598749	None	2011-02-02	China	Homo sapiens	C	None
KJ598750	None	2011-02-02	China	Homo sapiens	C	None
KJ598751	None	2011-02-02	China	Homo sapiens	C	None
KJ598752	None	2011-02-02	China	Homo sapiens	C	None
KJ598753	None	2011-02-02	China	Homo sapiens	C	None
KJ598754	None	2011-02-02	China	Homo sapiens	C	None
KJ598755	None	2011-02-02	China	Homo sapiens	C	None
KJ598756	None	2011-02-02	China	Homo sapiens	C	None
KJ598757	None	2011-02-02	China	Homo sapiens	C	None
KJ598759	None	2011-02-02	China	Homo sapiens	C	None
KJ598760	None	2011-02-02	China	Homo sapiens	C	None
KJ598761	None	2011-02-02	China	Homo sapiens	C	None
KJ598762	None	2011-02-02	China	Homo sapiens	C	None
KJ598763	None	2011-02-02	China	Homo sapiens	C	None
KJ598764	None	2011-02-02	China	Homo sapiens	C	None
KJ598765	None	2011-02-02	China	Homo sapiens	C	None
KJ598766	None	2011-02-02	China	Homo sapiens	C	None
KJ598767	None	2011-02-02	China	Homo sapiens	C	None
KJ598768	None	2011-02-02	China	Homo sapiens	C	None
