strain	strain_name	segment	date	host	country	subtype	virus
KU316153	RSVA/Homo_sapiens/USA/88E_042_01/1988-XX-XX	NA	1988-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258695	RSVA/Homo_sapiens/USA/88E_072_01/1988-XX-XX	NA	1988-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316165	RSVA/Homo_sapiens/USA/88I_141A_01_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723491	RSVA/Homo_sapiens/USA/88I_015A_01/1988-XX-XX	NA	1988-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316174	RSVA/Homo_sapiens/USA/88I_095A_01_01/1987-XX-XX	NA	1987-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG813989	A_TX_Tracy_1989-XX-XX_WGS	NA	1989-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258744	RSVA/Homo_sapiens/USA/95P_073_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649591	HRSV/A/Alabama.USA/AL19367_5/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649594	HRSV/A/Alabama.USA/AL19446_5/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649593	HRSV/A/Alabama.USA/AL19433_2/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649673	HRSV/A/NewYork.USA/CH57III/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649589	HRSV/A/Alabama.USA/AL19337_5/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KP258717	RSVA/Homo_sapiens/USA/94E_091_01/1994-XX-XX	NA	1994-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316099	RSVA/Homo_sapiens/USA/97I_019A_01_01/1997-XX-XX	NA	1997-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316123	RSVA/Homo_sapiens/USA/97I_058A_01_01/1997-XX-XX	NA	1997-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316164	RSVA/Homo_sapiens/USA/95P_326_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316107	RSVA/Homo_sapiens/USA/95P_071_01/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649670	HRSV/A/Missouri.USA/MO32/1995-XX-XX	NA	1995-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723474	RSVA/Homo_sapiens/USA/89I_123A_01/1989-XX-XX	NA	1989-XX-XX	Human	USA	NA	Human_orthopneumovirus
KJ723489	RSVA/Homo_sapiens/USA/90I_283A_01/1990-XX-XX	NA	1990-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316124	RSVA/Homo_sapiens/USA/92I_050A_01_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316109	RSVA/Homo_sapiens/USA/92I_109A_01_01/1992-XX-XX	NA	1992-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316119	RSVA/Homo_sapiens/USA/89E_503_01/1989-XX-XX	NA	1989-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316171	RSVA/Homo_sapiens/USA/78I_016A_01_01/1977-XX-XX	NA	1977-XX-XX	Human	USA	NA	Human_orthopneumovirus
KU316112	RSVA/Homo_sapiens/USA/80E_060_01/1980-XX-XX	NA	1980-XX-XX	Human	USA	NA	Human_orthopneumovirus
MG642060	RSVA/Homo_sapiens/USA/MCRSV_211/1980-XX-XX	NA	1980-XX-XX	Human	USA	NA	Human_orthopneumovirus
OK649668	HRSV/A/Maryland.USA/Long/1956-XX-XX	NA	1956-XX-XX	Human	USA	NA	Human_orthopneumovirus
LC474554	RSV/B/Sendai/690/17	NA	2017-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474552	RSV/B/Sendai/442/17	NA	2017-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474555	RSV/B/Sendai/1007/17	NA	2017-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474546	RSV/B/Sendai/1077/16	NA	2016-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474551	RSV/B/Sendai/1191/16	NA	2016-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474537	RSV/B/Sendai/906/15	NA	2015-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC488177	Fukushima/BA9_I/2016-XX-XX	NA	2016-XX-XX	Human	Japan	NA	Human_orthopneumovirus
MN306044	SC0843	NA	2019-XX-XX	Human	USA	NA	Human_orthopneumovirus
MZ516107	OX02_8372_V01	NA	2018-11-28	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515694	OX02_8372_D02	NA	2018-11-29	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515865	UU02_0048_V01	NA	2018-02-08	Human	Netherlands	NA	Human_orthopneumovirus
MZ515886	UU02_0028_D04	NA	2018-01-03	Human	Netherlands	NA	Human_orthopneumovirus
MZ516034	UU02_0028_D12	NA	2018-01-11	Human	Netherlands	NA	Human_orthopneumovirus
MZ516089	UU02_0028_D05	NA	2018-01-04	Human	Netherlands	NA	Human_orthopneumovirus
MZ515665	UU02_0028_V01	NA	2017-12-31	Human	Netherlands	NA	Human_orthopneumovirus
MZ515730	UU02_0028_D03	NA	2018-01-02	Human	Netherlands	NA	Human_orthopneumovirus
MZ515683	UU02_0028_D06	NA	2018-01-05	Human	Netherlands	NA	Human_orthopneumovirus
MZ515792	UU02_0028_D09	NA	2018-01-08	Human	Netherlands	NA	Human_orthopneumovirus
MZ515805	UU02_0044_D04	NA	2018-01-29	Human	Netherlands	NA	Human_orthopneumovirus
MZ515625	UU02_0044_D05	NA	2018-01-30	Human	Netherlands	NA	Human_orthopneumovirus
MZ515670	UU02_0028_D10	NA	2018-01-09	Human	Netherlands	NA	Human_orthopneumovirus
MZ516113	UU02_0152_V01	NA	2019-11-22	Human	Netherlands	NA	Human_orthopneumovirus
MZ515981	OX02_8758_D03	NA	2018-12-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515637	OX02_8758_D02	NA	2018-12-18	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515757	OX02_8758_V01	NA	2018-12-17	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515716	OX03_0187_V02	NA	2018-11-01	Human	United_Kingdom	NA	Human_orthopneumovirus
MN163125	HRSV/01/ZJ/CHN/2017	NA	2017-03-XX	Human	China	NA	Human_orthopneumovirus
MW160780	B/WA/PW7221374C/2017	NA	2017-02-21	Human	Australia	NA	Human_orthopneumovirus
MW160832	B/NSW/WM0920402/2017	NA	2017-02-04	Human	Australia	NA	Human_orthopneumovirus
MZ515926	UU02_0004_V01	NA	2017-11-14	Human	Netherlands	NA	Human_orthopneumovirus
MZ515663	UU02_0036_V01	NA	2018-01-11	Human	Netherlands	NA	Human_orthopneumovirus
MZ516060	UU02_0037_V01	NA	2018-01-10	Human	Netherlands	NA	Human_orthopneumovirus
MZ516016	UU02_0052_V01	NA	2018-04-18	Human	Netherlands	NA	Human_orthopneumovirus
MW160812	B/NSW/WM0902630/2017	NA	2017-03-31	Human	Australia	NA	Human_orthopneumovirus
MW160818	B/NSW/WM0973949/2017	NA	2017-07-04	Human	Australia	NA	Human_orthopneumovirus
MW160826	B/NSW/WM0961858/2017	NA	2017-06-04	Human	Australia	NA	Human_orthopneumovirus
MW160838	B/NSW/WM0943035/2017	NA	2017-04-04	Human	Australia	NA	Human_orthopneumovirus
MW160837	B/NSW/WM1224230/2017	NA	2017-02-05	Human	Australia	NA	Human_orthopneumovirus
MW160823	B/NSW/WM1180577/2017	NA	2017-04-28	Human	Australia	NA	Human_orthopneumovirus
MZ515669	IM02_0032_V01	NA	2018-11-26	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515698	IM02_0031_V01	NA	2018-11-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515817	UU02_0014_V01	NA	2017-12-12	Human	Netherlands	NA	Human_orthopneumovirus
MZ515713	UU02_0014_D02	NA	2017-12-13	Human	Netherlands	NA	Human_orthopneumovirus
MZ515849	UU02_0001_D02	NA	2017-11-08	Human	Netherlands	NA	Human_orthopneumovirus
MZ515925	OX01A_8334_V02	NA	2019-12-04	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515894	OX02_8832_D04	NA	2018-11-01	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515917	OX02_8832_D05	NA	2018-11-02	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516116	OX02_8832_D08	NA	2018-11-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515667	OX02_8832_D02	NA	2018-10-30	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515916	OX02_8832_D03	NA	2018-10-31	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515704	UU02_0049_V01	NA	2018-02-14	Human	Netherlands	NA	Human_orthopneumovirus
MZ515561	OX03_0310_V02	NA	2019-02-04	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515890	OX02_8710_D02	NA	2018-10-26	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515627	OX02_8710_V01	NA	2018-10-25	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515809	OX01A_8071_V02	NA	2018-12-06	Human	United_Kingdom	NA	Human_orthopneumovirus
MN163126	HRSV/04/ZJ/CHN/2017	NA	2017-03-XX	Human	China	NA	Human_orthopneumovirus
MZ515612	UU02_0013_V01	NA	2017-12-08	Human	Netherlands	NA	Human_orthopneumovirus
MW160784	B/WA/PW7265596Y/2017	NA	2017-05-27	Human	Australia	NA	Human_orthopneumovirus
MW160800	B/WA/PW4347673P/2016	NA	2016-12-16	Human	Australia	NA	Human_orthopneumovirus
MW160831	B/NSW/WM1192316/2017	NA	2017-04-29	Human	Australia	NA	Human_orthopneumovirus
MW160804	B/WA/PW2553843L/2016	NA	2016-01-08	Human	Australia	NA	Human_orthopneumovirus
MZ515674	UU02_0030_V01	NA	2018-01-03	Human	Netherlands	NA	Human_orthopneumovirus
MW160836	B/NSW/WM1220412/2017	NA	2017-02-05	Human	Australia	NA	Human_orthopneumovirus
MZ515955	UU02_0039_V01	NA	2018-01-15	Human	Netherlands	NA	Human_orthopneumovirus
MZ515995	UU02_0039_D04	NA	2018-01-18	Human	Netherlands	NA	Human_orthopneumovirus
MZ516094	UU02_0051_D02	NA	2018-03-28	Human	Netherlands	NA	Human_orthopneumovirus
MZ515746	UU02_0051_D03	NA	2018-03-29	Human	Netherlands	NA	Human_orthopneumovirus
MZ515598	UU02_0051_V01	NA	2018-03-27	Human	Netherlands	NA	Human_orthopneumovirus
MZ515743	UU01A_0008_V02	NA	2017-12-28	Human	Netherlands	NA	Human_orthopneumovirus
MZ515710	UU01A_0007_V02	NA	2017-12-08	Human	Netherlands	NA	Human_orthopneumovirus
MT107528	HRSV/B/Bern/2019-XX-XX	NA	2019-XX-XX	Human	Switzerland	NA	Human_orthopneumovirus
MZ515845	UU01A_0024_V02	NA	2018-11-23	Human	Netherlands	NA	Human_orthopneumovirus
MZ515658	UU01A_0026_V02	NA	2018-11-15	Human	Netherlands	NA	Human_orthopneumovirus
MZ515944	UU01A_0040_V02	NA	2018-11-26	Human	Netherlands	NA	Human_orthopneumovirus
MZ515883	UU01A_0031_V02	NA	2018-11-13	Human	Netherlands	NA	Human_orthopneumovirus
MZ516051	OX02_8301_V01	NA	2018-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515596	OX02_8301_D02	NA	2018-11-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515767	OX02_8301_D03	NA	2018-11-16	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515762	OX01A_8880_V02	NA	2018-11-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515974	UU03_0355_V02	NA	2018-12-24	Human	Netherlands	NA	Human_orthopneumovirus
MZ516065	OX02_8342_V01	NA	2018-11-28	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515656	SE01A_0168_V02	NA	2019-12-18	Human	Spain	NA	Human_orthopneumovirus
MZ515812	OX02_8620_V01	NA	2018-12-04	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515820	OX02_8304_V01	NA	2018-11-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516037	OX02_8304_D02	NA	2018-11-20	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516125	OX02_8304_D04	NA	2018-11-22	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515936	OX02_8304_D03	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MT373705	RSVB/Novosibirsk/5019/2019	NA	2019-01-20	Human	Russia	NA	Human_orthopneumovirus
MZ515903	OX02_8055_V01	NA	2019-11-29	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515636	OX01A_8272_V02	NA	2019-12-12	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515827	SE02_0016_V01	NA	2019-12-11	Human	Spain	NA	Human_orthopneumovirus
MZ515930	SE02_0017_V01	NA	2019-12-12	Human	Spain	NA	Human_orthopneumovirus
MZ515863	SE01A_0117_V02	NA	2019-12-04	Human	Spain	NA	Human_orthopneumovirus
MZ515972	SE01A_0132_V02	NA	2020-01-28	Human	Spain	NA	Human_orthopneumovirus
MZ516143	SE01A_0135_V02	NA	2019-12-30	Human	Spain	NA	Human_orthopneumovirus
MZ515728	SE01A_0196_V02	NA	2019-12-17	Human	Spain	NA	Human_orthopneumovirus
MZ515715	SE01A_0203_V02	NA	2020-01-20	Human	Spain	NA	Human_orthopneumovirus
MZ516140	SE01A_0123_V02	NA	2019-12-30	Human	Spain	NA	Human_orthopneumovirus
MZ515872	SE01A_0178_V02	NA	2020-01-15	Human	Spain	NA	Human_orthopneumovirus
MZ515684	SE02_0017_D04	NA	2019-12-15	Human	Spain	NA	Human_orthopneumovirus
MZ515776	SE01A_0197_V02	NA	2020-01-23	Human	Spain	NA	Human_orthopneumovirus
MZ515899	SE02_0017_D05	NA	2019-12-16	Human	Spain	NA	Human_orthopneumovirus
MZ515560	UU02_0076_V01	NA	2019-01-02	Human	Netherlands	NA	Human_orthopneumovirus
MZ151849	RSVB/Novosibirsk/76Hp/2019	NA	2019-11-20	Human	Russia	NA	Human_orthopneumovirus
MZ151851	RSVB/Novosibirsk/73Hp/2019	NA	2019-11-19	Human	Russia	NA	Human_orthopneumovirus
MZ515664	UU02_0166_D05	NA	2020-01-13	Human	Netherlands	NA	Human_orthopneumovirus
MZ515699	UU02_0166_V01	NA	2020-01-09	Human	Netherlands	NA	Human_orthopneumovirus
MZ516049	OX02_9457_V01	NA	2020-01-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515830	OX01A_8315_V02	NA	2019-12-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515857	OX02_8221_D05	NA	2019-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516042	OX02_8945_V01	NA	2019-11-06	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516081	OX02_8221_V01	NA	2019-11-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515791	OX02_8221_D04	NA	2019-11-12	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515726	OX02_8221_D02	NA	2019-11-10	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515914	OX02_8961_D04	NA	2019-11-12	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515934	OX02_8961_D05	NA	2019-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515607	OX02_8961_D02	NA	2019-11-10	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515635	OX02_8961_V01	NA	2019-11-09	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515753	OX02_8221_D06	NA	2019-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515622	OX02_8961_D06	NA	2019-11-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515558	UU01A_0034_V02	NA	2018-11-20	Human	Netherlands	NA	Human_orthopneumovirus
MZ516135	UU01A_0035_V02	NA	2018-11-26	Human	Netherlands	NA	Human_orthopneumovirus
MZ515639	UU01A_0066_V02	NA	2018-12-04	Human	Netherlands	NA	Human_orthopneumovirus
MZ516003	UU02_0062_V01	NA	2018-12-16	Human	Netherlands	NA	Human_orthopneumovirus
MZ515938	SE01A_0101_V02	NA	2019-03-05	Human	Spain	NA	Human_orthopneumovirus
MZ515997	UU02_0054_V01	NA	2018-11-30	Human	Netherlands	NA	Human_orthopneumovirus
MZ516102	OX02_8541_V01	NA	2019-12-10	Human	United_Kingdom	NA	Human_orthopneumovirus
MT373704	RSVB/Novosibirsk/293/2019	NA	2019-04-03	Human	Russia	NA	Human_orthopneumovirus
MW020595	hRSV/B/Australia.Vic/VIDRL003/2018	NA	2018-04-29	Human	Australia	NA	Human_orthopneumovirus
MW160815	B/NSW/WM1251251/2017	NA	2017-06-05	Human	Australia	NA	Human_orthopneumovirus
MZ515846	OX02_8796_V01	NA	2018-11-26	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515979	OX02_8796_D02	NA	2018-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515775	OX02_8182_D02	NA	2018-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516062	UU02_0063_V01	NA	2018-12-12	Human	Netherlands	NA	Human_orthopneumovirus
MZ515807	OX02_8385_V01	NA	2018-11-06	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515978	IM02_0004_D04	NA	2018-11-26	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515594	IM02_0004_D05	NA	2018-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515653	IM02_0004_V01	NA	2018-11-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516105	OX02_8128_V01	NA	2019-02-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515778	OX02_8128_D02	NA	2019-02-06	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515719	IM02_0001_V01	NA	2018-10-08	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515557	OX02_8739_V01	NA	2018-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515844	OX02_8567_D02	NA	2018-10-25	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516101	OX02_8813_D02	NA	2018-10-25	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515671	OX02_8567_V01	NA	2018-10-24	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515691	OX02_8813_V01	NA	2018-10-24	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516021	OX02_8110_V01	NA	2018-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515672	OX02_8402_V01	NA	2019-01-17	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515586	UU02_0056_V01	NA	2018-11-22	Human	Netherlands	NA	Human_orthopneumovirus
MZ515937	OX02_8313_D04	NA	2018-11-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515779	OX02_8313_V01	NA	2018-11-20	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515759	OX02_8313_D02	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515988	OX03_0231_V02	NA	2018-11-28	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515756	OX02_8012_V01	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516056	SE01A_0133_V02	NA	2020-01-14	Human	Spain	NA	Human_orthopneumovirus
MZ515707	OX02_8898_V01	NA	2018-11-30	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515599	UU01A_0142_V02	NA	2019-12-12	Human	Netherlands	NA	Human_orthopneumovirus
MZ515562	UU02_0035_D02	NA	2018-01-10	Human	Netherlands	NA	Human_orthopneumovirus
MZ515977	UU02_0035_V01	NA	2018-01-09	Human	Netherlands	NA	Human_orthopneumovirus
MZ515584	OX02_8327_V01	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516061	OX02_8516_V01	NA	2018-11-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515895	OX01A_8757_V02	NA	2019-11-22	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515953	OX02_8915_D02	NA	2019-11-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515677	OX02_8915_V01	NA	2019-11-18	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516139	OX02_8714_V01	NA	2019-11-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515786	OX02_9397_V01	NA	2019-12-24	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515904	OX02_9574_V01	NA	2020-01-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515712	OX02_9549_V01	NA	2019-12-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516123	OX01A_8960_V02	NA	2019-12-31	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515823	OX02_8903_D02	NA	2019-01-03	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515678	OX02_8903_V01	NA	2019-01-02	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515871	OX02_9369_V01	NA	2019-12-19	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515732	OX01A_8300_V02	NA	2019-11-15	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515990	UU03_0391_V02	NA	2019-02-04	Human	Netherlands	NA	Human_orthopneumovirus
MZ515799	UU03_0367_V02	NA	2019-01-14	Human	Netherlands	NA	Human_orthopneumovirus
MZ516083	SE02_0050_D03	NA	2019-01-01	Human	Spain	NA	Human_orthopneumovirus
MZ515771	SE02_0050_V01	NA	2018-12-30	Human	Spain	NA	Human_orthopneumovirus
MZ516098	OX01A_8052_V02	NA	2018-11-30	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516114	SE02_0005_V01	NA	2019-01-04	Human	Spain	NA	Human_orthopneumovirus
MZ515748	SE01A_0043_V02	NA	2019-01-04	Human	Spain	NA	Human_orthopneumovirus
MZ516020	SE02_0020_V01	NA	2019-12-27	Human	Spain	NA	Human_orthopneumovirus
MZ516122	SE01A_0109_V02	NA	2019-12-16	Human	Spain	NA	Human_orthopneumovirus
MZ515638	SE02_0024_V01	NA	2020-01-08	Human	Spain	NA	Human_orthopneumovirus
MZ516030	SE01A_0102_V02	NA	2019-12-19	Human	Spain	NA	Human_orthopneumovirus
MZ515837	OX01A_8118_V02	NA	2019-11-13	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516054	SE02_0051_D03	NA	2019-01-19	Human	Spain	NA	Human_orthopneumovirus
MZ515824	IM02_0003_V01	NA	2018-11-23	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516059	UU03_0408_V02	NA	2019-01-15	Human	Netherlands	NA	Human_orthopneumovirus
MZ515660	UU01A_0080_V02	NA	2018-12-19	Human	Netherlands	NA	Human_orthopneumovirus
MZ515727	OX02_8539_V01	NA	2018-11-26	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515751	OX02_8865_V01	NA	2018-11-26	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516022	UU01A_0042_V02	NA	2018-11-29	Human	Netherlands	NA	Human_orthopneumovirus
MZ515761	UU01A_0023_V02	NA	2018-11-29	Human	Netherlands	NA	Human_orthopneumovirus
MZ516095	UU02_0084_V01	NA	2018-12-07	Human	Netherlands	NA	Human_orthopneumovirus
MZ515613	IM02_0002_V01	NA	2018-11-21	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ516109	OX02_8985_D04	NA	2018-10-29	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515975	UU02_0214_V01	NA	2019-12-14	Human	Netherlands	NA	Human_orthopneumovirus
MT373703	RSVB/Novosibirsk/242/2019	NA	2019-03-14	Human	Russia	NA	Human_orthopneumovirus
MZ515581	UU02_0150_V01	NA	2019-11-08	Human	Netherlands	NA	Human_orthopneumovirus
MZ515794	UU01A_0117_V02	NA	2019-12-12	Human	Netherlands	NA	Human_orthopneumovirus
MZ515595	UU01A_0160_V02	NA	2019-12-17	Human	Netherlands	NA	Human_orthopneumovirus
MZ515724	UU02_0200_V01	NA	2019-11-14	Human	Netherlands	NA	Human_orthopneumovirus
MZ515946	UU02_0210_V01	NA	2019-12-13	Human	Netherlands	NA	Human_orthopneumovirus
MZ515950	UU02_0156_V01	NA	2019-12-14	Human	Netherlands	NA	Human_orthopneumovirus
MZ515553	OX01A_8711_V02	NA	2019-10-31	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515839	OX02_8725_V01	NA	2019-11-25	Human	United_Kingdom	NA	Human_orthopneumovirus
MK481079	RSVB/Novosibirsk/50Hp/2018	NA	2018-03-19	Human	Russia	NA	Human_orthopneumovirus
MK534510	RSVB/Novosibirsk/50Hl/2018	NA	2018-03-19	Human	Russia	NA	Human_orthopneumovirus
MK534511	RSVB/Novosibirsk/66Hp/2018	NA	2018-03-22	Human	Russia	NA	Human_orthopneumovirus
MK534512	RSVB/Novosibirsk/66Hl/2018	NA	2018-03-22	Human	Russia	NA	Human_orthopneumovirus
LC495297	take2	NA	2018-08-29	Human	Japan	NA	Human_orthopneumovirus
MZ515590	OX02_8523_V01	NA	2019-12-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515605	UU01A_0069_V02	NA	2019-01-15	Human	Netherlands	NA	Human_orthopneumovirus
MZ515769	OX02_8830_V01	NA	2019-11-22	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515832	OX01A_8742_V02	NA	2018-12-05	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515591	OX01A_8972_V02	NA	2018-11-27	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515970	OX02_8922_V01	NA	2018-12-14	Human	United_Kingdom	NA	Human_orthopneumovirus
MZ515738	SE01A_0070_V02	NA	2018-12-13	Human	Spain	NA	Human_orthopneumovirus
MZ515608	SE02_0004_V01	NA	2019-01-03	Human	Spain	NA	Human_orthopneumovirus
LC474542	RSV/B/Sendai/105/16	NA	2016-XX-XX	Human	Japan	B	Human_orthopneumovirus
LC474544	RSV/B/Sendai/1008/16	NA	2016-XX-XX	Human	Japan	B	Human_orthopneumovirus
KP663729	HRSV_B/GW0047/14	NA	2014-01-14	Human	South_Korea	NA	Human_orthopneumovirus
KP663730	HRSV_B/IC0027/14	NA	2014-01-13	Human	South_Korea	NA	Human_orthopneumovirus
KU950611	RSVB/Homo_sapiens/USA/TH_10400/2013	NA	2013-10-14	Human	USA	NA	Human_orthopneumovirus
KU950467	RSVB/Homo_sapiens/USA/TH_10526/2014	NA	2014-01-15	Human	USA	NA	Human_orthopneumovirus
KU950682	RSVB/Homo_sapiens/USA/TH_10264/2012	NA	2012-08-15	Human	USA	NA	Human_orthopneumovirus
MF001048	8B3	NA	2015-XX-XX	Human	USA	NA	Human_orthopneumovirus
KX765959	RSVB/Homo_sapiens/NZL/LJRSV51/2013	NA	2013-09-08	Human	New_Zealand	NA	Human_orthopneumovirus
KY249667	RSVB/England313/2012	NA	2012-12-21	Human	United_Kingdom	NA	Human_orthopneumovirus
KY249673	RSVB/England537/2012	NA	2012-11-19	Human	United_Kingdom	NA	Human_orthopneumovirus
KX655648	RSVB/Homo_sapiens/JOR/C2678/2013	NA	2013-01-15	Human	Jordan	NA	Human_orthopneumovirus
MK109782	RSVB/Homo_sapiens/JOR/C2673/2013	NA	2013-01-15	Human	Jordan	NA	Human_orthopneumovirus
